0.12681658885147648  	0.4899999999999987
0.064678039610017  	0.5418210185574601
0.05868466793093824  	0.5494209640917883
0.04345905195817129  	0.52892378049781
0.04854034817541185  	0.4756064241265682
0.042245447378318354  	0.49986631524644487
0.04265846022521135  	0.47455231567790607
0.03677616033775044  	0.4998250829517103
0.038698267020201314  	0.4802173899396951
0.034863646261686344  	0.4942237401558387
0.03606962333714059  	0.4823423060088179
0.03354550587457504  	0.4872063231473309
0.033464253904021725  	0.4743147517984315
0.031202429199998667  	0.49090629779903855
0.031126580866494544  	0.48074025941302767
0.029856334761080936  	0.4914374799668613
0.02919612838901197  	0.48777272042888337
0.027701859564164145  	0.4958873146218854
0.028406310434743138  	0.4880645374934957
0.027972268432952096  	0.48573183292122607
0.026660733846886674  	0.4904257460755326
0.026914579444250863  	0.4792754071197362
0.026006472708309494  	0.49063788232310734
0.02571317253512998  	0.48913869979590774
0.024974676104873503  	0.49524825279908063
0.02533132545127459  	0.4888944171658707
0.025127744244300157  	0.48887371290928144
0.024981548146833524  	0.4890711304423212
0.024913646666318956  	0.48724999817366993
0.02478131456904621  	0.4899579762169235
0.024945236114107747  	0.485579928648021
0.024770498651180774  	0.4903823273168318
0.0248430017857766  	0.4867246180790866
0.024665974288569058  	0.49100090834223487
0.024672824470646865  	0.48647948664475704
0.02456837617983339  	0.49047031790531653
0.02454800343091641  	0.49093958761249396
0.024531402774660913  	0.49105618970151726
0.02453194494356539  	0.4910023022057224
0.024550432422242512  	0.49019567130535735
0.02455060726351829  	0.4901793173490374
0.024550608055304284  	0.4901792714570701
0.024550732668948826  	0.49017337221462776
0.02455148158014267  	0.4901419545663434
0.02455183795950469  	0.4901278831398699
0.024552750190040856  	0.4900938008641841
0.024553114879982057  	0.4900805433631272
0.024553794059039014  	0.49005677883666815
0.02455410333977491  	0.4900462336465364
0.024555885174930007  	0.48998707285116777
